Time Series matched accelerogram: RSN949_NORTHR_ARL090.AT2
 
Time Step: 0.02 s
 
     Time(sec)	        Acc(g)	                              
      14.22000	       0.05287	                              
      14.24000	       0.03630	                              
      14.26000	       0.02292	                              
      14.28000	       0.01542	                              
      14.30000	       0.00346	                              
      14.32000	      -0.01604	                              
      14.34000	      -0.02854	                              
      14.36000	      -0.02568	                              
      14.38000	      -0.00735	                              
      14.40000	       0.03369	                              
      14.42000	       0.08007	                              
      14.44000	       0.10732	                              
      14.46000	       0.11865	                              
      14.48000	       0.12594	                              
      14.50000	       0.13052	                              
      14.52000	       0.13348	                              
      14.54000	       0.11291	                              
      14.56000	       0.07102	                              
      14.58000	       0.04437	                              
      14.60000	       0.00702	                              
      14.62000	      -0.03056	                              
      14.64000	      -0.04547	                              
      14.66000	      -0.06319	                              
      14.68000	      -0.08212	                              
      14.70000	      -0.08787	                              
      14.72000	      -0.08475	                              
      14.74000	      -0.09448	                              
      14.76000	      -0.11377	                              
      14.78000	      -0.12715	                              
      14.80000	      -0.12804	                              
      14.82000	      -0.12396	                              
      14.84000	      -0.12399	                              
      14.86000	      -0.10896	                              
      14.88000	      -0.07324	                              
      14.90000	      -0.04121	                              
      14.92000	      -0.01934	                              
      14.94000	      -0.00720	                              
      14.96000	      -0.04874	                              
      14.98000	      -0.10873	                              
      15.00000	      -0.12561	                              
      15.02000	      -0.12529	                              
      15.04000	      -0.10923	                              
      15.06000	      -0.07646	                              
      15.08000	      -0.04936	                              
      15.10000	      -0.02610	                              
      15.12000	      -0.00110	                              
      15.14000	       0.01997	                              
      15.16000	       0.03122	                              
      15.18000	       0.03175	                              
      15.20000	       0.02127	                              
      15.22000	       0.00773	                              
      15.24000	      -0.00503	                              
      15.26000	      -0.01751	                              
      15.28000	      -0.02228	                              
      15.30000	      -0.02096	                              
      15.32000	      -0.02188	                              
      15.34000	      -0.03204	                              
      15.36000	      -0.04523	                              
      15.38000	      -0.05356	                              
      15.40000	      -0.04934	                              
      15.42000	      -0.04020	                              
      15.44000	      -0.02623	                              
      15.46000	      -0.00857	                              
      15.48000	       0.00669	                              
      15.50000	       0.02992	                              
      15.52000	       0.06253	                              
      15.54000	       0.09851	                              
      15.56000	       0.12039	                              
      15.58000	       0.13027	                              
      15.60000	       0.13228	                              
      15.62000	       0.12561	                              
      15.64000	       0.09409	                              
      15.66000	       0.04518	                              
      15.68000	      -0.01029	                              
      15.70000	      -0.05297	                              
      15.72000	      -0.06655	                              
      15.74000	      -0.07565	                              
      15.76000	      -0.07938	                              
      15.78000	      -0.07222	                              
      15.80000	      -0.05170	                              
      15.82000	      -0.03761	                              
      15.84000	      -0.03272	                              
      15.86000	      -0.03100	                              
      15.88000	      -0.03706	                              
      15.90000	      -0.04680	                              
      15.92000	      -0.05346	                              
      15.94000	      -0.04913	                              
      15.96000	      -0.04518	                              
      15.98000	      -0.04609	                              
      16.00000	      -0.04364	                              
      16.02000	      -0.02508	                              
      16.04000	      -0.01244	                              
      16.06000	      -0.01790	                              
      16.08000	      -0.01865	                              
      16.10000	      -0.00175	                              
      16.12000	       0.02702	                              
      16.14000	       0.05140	                              
      16.16000	       0.09072	                              
      16.18000	       0.12552	                              
      16.20000	       0.12792	                              
      16.22000	       0.11805	                              
      16.24000	       0.11390	                              
      16.26000	       0.10802	                              
      16.28000	       0.09381	                              
      16.30000	       0.07311	                              
      16.32000	       0.05391	                              
      16.34000	       0.05226	                              
      16.36000	       0.05428	                              
      16.38000	       0.05268	                              
      16.40000	       0.03227	                              
      16.42000	       0.00819	                              
      16.44000	      -0.00431	                              
      16.46000	      -0.01990	                              
      16.48000	      -0.02721	                              
      16.50000	      -0.01640	                              
      16.52000	       0.00632	                              
      16.54000	       0.01351	                              
      16.56000	      -0.00271	                              
      16.58000	      -0.02354	                              
      16.60000	      -0.03412	                              
      16.62000	      -0.04039	                              
      16.64000	      -0.04062	                              
      16.66000	      -0.03919	                              
      16.68000	      -0.03228	                              
      16.70000	      -0.02611	                              
      16.72000	      -0.01415	                              
      16.74000	       0.01138	                              
      16.76000	       0.03152	                              
      16.78000	       0.04303	                              
      16.80000	       0.04537	                              
      16.82000	       0.02918	                              
      16.84000	       0.00353	                              
      16.86000	      -0.00987	                              
      16.88000	      -0.01662	                              
      16.90000	      -0.02136	                              
      16.92000	      -0.02611	                              
      16.94000	      -0.02556	                              
